time,年,月,日,小时,分钟,秒,温度(室外),湿度(室外),气压(室外),湿度(室内),气压(室内),temperature
1553536652,2019,3,26,1,57,32,16.1,71,985.6,70,986.1,16.2
1553536714,2019,3,26,1,58,34,16.1,72,985.4,70,985.9,16.2
1553536772,2019,3,26,1,59,32,16.1,71,985.3,70,985.7,16.2
1553536834,2019,3,26,2,0,34,16.1,72,1068.6,70,985.9,16.2
1553536892,2019,3,26,2,1,32,16.1,72,985.3,70,985.9,16.2
1553536956,2019,3,26,2,2,36,16.2,71,985.2,71,985.9,16.2
1553537012,2019,3,26,2,3,32,16.1,71,985.3,71,986,16.1
1553537072,2019,3,26,2,4,32,16,71,985.3,71,986,16.1
1553537132,2019,3,26,2,5,32,16,72,985.6,71,986,16.1
1553537192,2019,3,26,2,6,32,16,73,985.4,71,986,16.1
1553537252,2019,3,26,2,7,32,15.9,73,985.1,71,986,16.1
1553537315,2019,3,26,2,8,35,15.9,74,985.6,71,986,16.1
1553537373,2019,3,26,2,9,33,15.9,74,985.8,71,986.2,16.1
1553537436,2019,3,26,2,10,36,15.8,75,985.4,71,986,16.1
1553537492,2019,3,26,2,11,32,15.7,75,985.7,71,986.1,16.1
1553537553,2019,3,26,2,12,33,15.7,75,985.6,71,986.1,16.1
1553537615,2019,3,26,2,13,35,15.7,75,985.5,71,986.3,16.1
1553537674,2019,3,26,2,14,34,15.7,75,986.2,72,986.1,16.1
1553537733,2019,3,26,2,15,33,15.7,75,985.8,72,986.3,16.1
1553537795,2019,3,26,2,16,35,15.8,75,986,72,986.2,16.1
1553537854,2019,3,26,2,17,34,15.9,75,986.1,72,986.2,16
1553537916,2019,3,26,2,18,36,15.9,75,986.1,72,986.4,16
1553537974,2019,3,26,2,19,34,15.9,75,986,72,986.4,16
1553538034,2019,3,26,2,20,34,15.9,75,411.1,72,986.2,16
1553538096,2019,3,26,2,21,36,15.9,74,985.8,72,986.3,16
1553538097,2019,3,26,2,21,37,,,,,,
1553538155,2019,3,26,2,22,35,15.8,75,985.8,73,986,16
1553538220,2019,3,26,2,23,40,15.8,75,986.3,73,986.2,16
1553538276,2019,3,26,2,24,36,15.8,75,986.2,73,986.3,16
1553538334,2019,3,26,2,25,34,15.8,76,985.8,73,986.5,16
1553538395,2019,3,26,2,26,35,15.8,75,986.5,73,986.3,16
1553538454,2019,3,26,2,27,34,15.8,75,986.7,73,986.1,16
1553538520,2019,3,26,2,28,40,15.9,75,986,73,986.3,16
1553538577,2019,3,26,2,29,37,15.9,75,986.3,73,986.3,16
1553538578,2019,3,26,2,29,38,,,,,,
1553538638,2019,3,26,2,30,38,15.9,75,986.1,73,986.1,16
1553538694,2019,3,26,2,31,34,16,75,986.3,73,986.3,16
1553538756,2019,3,26,2,32,36,16,74,986,73,986.1,16
1553538816,2019,3,26,2,33,36,16,74,985.8,73,984.3,16
1553538875,2019,3,26,2,34,35,16,75,985.7,73,984.3,16
1553538935,2019,3,26,2,35,35,16,75,986.5,74,984.3,16
1553538997,2019,3,26,2,36,37,16,75,985.7,74,984.5,16
1553539059,2019,3,26,2,37,39,16,74,985.9,74,984.3,16
1553539115,2019,3,26,2,38,35,16,74,986,74,984.5,16
1553539175,2019,3,26,2,39,35,16,74,985.8,74,984.3,15.9
1553539236,2019,3,26,2,40,36,16,73,985.5,73,984.3,15.9
1553539237,2019,3,26,2,40,37,,,,,,
1553539295,2019,3,26,2,41,35,16,73,986.2,73,984.4,15.9
1553539356,2019,3,26,2,42,36,16,73,985.7,73,984.6,15.9
1553539416,2019,3,26,2,43,36,16,74,986.1,73,984.6,15.9
1553539481,2019,3,26,2,44,41,16,74,986.1,74,984.6,16
1553539538,2019,3,26,2,45,38,16,74,986.1,74,984.6,16
1553539596,2019,3,26,2,46,36,,,,73,984.4,15.9
1553539601,2019,3,26,2,46,41,16,74,986.1,,,
1553539656,2019,3,26,2,47,36,16,74,986.1,73,984.4,15.9
1553539716,2019,3,26,2,48,36,15.8,74,985.8,74,984.5,15.9
1553539778,2019,3,26,2,49,38,15.8,74,985.8,74,984.5,15.9
1553539840,2019,3,26,2,50,40,15.8,74,985.8,74,984.5,15.9
1553539897,2019,3,26,2,51,37,15.8,74,985.8,74,984.5,15.9
1553539958,2019,3,26,2,52,38,15.8,74,985.8,74,984.5,15.9
1553540021,2019,3,26,2,53,41,15.8,75,986,74,984.5,15.9
1553540081,2019,3,26,2,54,41,15.8,75,986.1,74,984.5,15.9
1553540137,2019,3,26,2,55,37,15.8,75,986.1,74,984.6,15.9
1553540140,2019,3,26,2,55,40,,,,,,
1553540202,2019,3,26,2,56,42,15.9,75,985.6,74,984.6,15.9
1553540258,2019,3,26,2,57,38,15.9,74,986.2,73,984.5,15.9
1553540319,2019,3,26,2,58,39,15.9,74,985.7,73,984.6,15.9
1553540379,2019,3,26,2,59,39,15.9,74,986.4,73,984.6,15.9
1553540438,2019,3,26,3,0,38,15.9,74,985.6,73,984.4,15.9
1553540497,2019,3,26,3,1,37,15.9,74,986.2,73,984.8,15.9
1553540557,2019,3,26,3,2,37,15.9,74,986.2,73,984.6,15.9
1553540617,2019,3,26,3,3,37,15.9,74,985.9,74,984.6,15.9
1553540681,2019,3,26,3,4,41,15.9,75,985.7,74,984.4,15.9
1553540741,2019,3,26,3,5,41,15.9,75,986.1,74,984.6,15.9
1553540800,2019,3,26,3,6,40,,,,74,984.8,15.9
1553540801,2019,3,26,3,6,41,15.9,75,985.9,,,
1553540860,2019,3,26,3,7,40,15.9,75,986,74,984.7,15.9
1553540919,2019,3,26,3,8,39,15.9,74,945.4,74,984.7,15.9
1553540978,2019,3,26,3,9,38,15.9,75,985.4,74,984.7,15.9
1553541039,2019,3,26,3,10,39,15.9,75,986,74,984.7,15.8
1553541103,2019,3,26,3,11,43,15.9,75,986.2,74,984.7,15.8
1553541159,2019,3,26,3,12,39,15.8,75,985.7,74,984.7,15.8
1553541221,2019,3,26,3,13,41,,,,74,984.9,15.8
1553541223,2019,3,26,3,13,43,15.8,76,986.4,,,
1553541280,2019,3,26,3,14,40,15.8,76,986.1,74,984.7,15.8
1553541341,2019,3,26,3,15,41,15.9,75,985.8,74,984.9,15.8
1553541399,2019,3,26,3,16,39,15.9,75,986.1,74,985,15.8
1553541459,2019,3,26,3,17,39,15.9,75,986,74,985,15.9
1553541521,2019,3,26,3,18,41,15.9,75,986,74,984.9,15.8
1553541581,2019,3,26,3,19,41,15.9,75,986.2,74,984.8,15.8
1553541639,2019,3,26,3,20,39,15.9,75,986.2,74,984.8,15.8
1553541700,2019,3,26,3,21,40,15.9,75,985.9,74,985,15.8
1553541760,2019,3,26,3,22,40,15.8,75,986.1,75,984.9,15.8
1553541819,2019,3,26,3,23,39,15.8,75,986.1,74,984.8,15.8
1553541880,2019,3,26,3,24,40,15.7,75,986.9,74,984.8,15.8
1553541941,2019,3,26,3,25,41,15.6,76,986.6,74,985,15.8
1553541944,2019,3,26,3,25,44,,,,,,
1553541999,2019,3,26,3,26,39,15.6,75,986.6,74,984.9,15.8
1553542060,2019,3,26,3,27,40,15.6,76,986.5,74,984.9,15.8
1553542120,2019,3,26,3,28,40,15.7,75,984.7,74,985.1,15.8
1553542180,2019,3,26,3,29,40,15.7,75,986.5,74,985.1,15.8
1553542240,2019,3,26,3,30,40,15.7,74,984.6,74,985.1,15.8
1553542305,2019,3,26,3,31,45,15.7,74,985,74,985.2,15.8
1553542362,2019,3,26,3,32,42,15.8,73,984.8,74,985.2,15.8
1553542424,2019,3,26,3,33,44,15.8,73,986.5,74,406.3,15.8
1553542483,2019,3,26,3,34,43,15.8,73,984.6,74,985.3,15.8
1553542488,2019,3,26,3,34,48,,,,,,
1553542540,2019,3,26,3,35,40,15.8,73,985,74,985.4,15.8
1553542603,2019,3,26,3,36,43,15.8,73,984.6,74,985.4,15.8
1553542661,2019,3,26,3,37,41,15.8,73,984.8,75,985.2,15.8
1553542722,2019,3,26,3,38,42,15.8,72,985,75,985,15.8
1553542781,2019,3,26,3,39,41,15.8,73,984.7,75,985.3,15.8
1553542841,2019,3,26,3,40,41,15.8,72,984.6,75,985.3,15.8
1553542903,2019,3,26,3,41,43,15.8,72,984.7,75,985.3,15.8
1553542961,2019,3,26,3,42,41,15.8,72,986.7,75,985.3,15.8
1553543022,2019,3,26,3,43,42,15.8,72,986.9,75,985.5,15.8
1553543081,2019,3,26,3,44,41,15.8,72,986.9,75,985.3,15.7
1553543144,2019,3,26,3,45,44,,,,75,985.3,15.7
1553543145,2019,3,26,3,45,45,15.8,71,986.9,,,
1553543201,2019,3,26,3,46,41,15.8,71,984.2,74,985.5,15.7
1553543264,2019,3,26,3,47,44,,,,74,985.8,15.7
1553543266,2019,3,26,3,47,46,15.8,71,984.6,,,
1553543322,2019,3,26,3,48,42,15.8,71,984.6,73,985.8,15.7
1553543382,2019,3,26,3,49,42,15.8,71,984.9,73,985.9,15.6
1553543447,2019,3,26,3,50,47,15.8,72,984.7,72,985.9,15.6
1553543503,2019,3,26,3,51,43,15.8,72,985,72,985.8,15.5
1553543563,2019,3,26,3,52,43,15.8,72,985,72,986,15.5
1553543623,2019,3,26,3,53,43,15.8,72,985.2,72,984.3,15.5
1553543683,2019,3,26,3,54,43,15.8,72,922.5,73,984.3,15.5
1553543742,2019,3,26,3,55,42,15.8,72,985.2,73,984.3,15.5
1553543803,2019,3,26,3,56,43,15.8,72,985,73,984.6,15.5
1553543866,2019,3,26,3,57,46,15.8,72,985,73,984.6,15.5
1553543927,2019,3,26,3,58,47,15.8,73,985.3,73,984.4,15.5
1553543986,2019,3,26,3,59,46,15.8,73,985.1,73,984.6,15.5
1553544044,2019,3,26,4,0,44,15.8,73,985.2,73,984.4,15.5
1553544103,2019,3,26,4,1,43,15.8,73,985.5,73,984.6,15.6
1553544164,2019,3,26,4,2,44,15.8,73,984.8,73,984.6,15.6
1553544223,2019,3,26,4,3,43,15.8,74,985.5,73,984.5,15.6
1553544284,2019,3,26,4,4,44,15.8,74,985.4,74,984.5,15.6
1553544343,2019,3,26,4,5,43,15.7,74,985.2,74,984.3,15.6
1553544405,2019,3,26,4,6,45,15.7,74,985.4,74,984.5,15.6
1553544464,2019,3,26,4,7,44,15.7,74,986.1,74,984.3,15.6
1553544525,2019,3,26,4,8,45,15.7,74,985.5,74,984.2,15.7
1553544584,2019,3,26,4,9,44,15.7,74,984.9,74,984.3,15.7
1553544644,2019,3,26,4,10,44,15.7,74,985.2,74,984.3,15.7
1553544706,2019,3,26,4,11,46,15.7,74,985.6,74,984.2,15.7
1553544764,2019,3,26,4,12,44,15.7,74,985.7,74,984,15.7
1553544826,2019,3,26,4,13,46,15.8,74,985.7,74,984,15.7
1553544884,2019,3,26,4,14,44,15.7,74,985,74,984,15.7
1553544947,2019,3,26,4,15,47,15.8,74,984.9,74,986.1,15.7
1553545004,2019,3,26,4,16,44,15.8,74,985.4,74,985.9,15.7
1553545065,2019,3,26,4,17,45,15.8,74,985.4,74,986.1,15.7
1553545125,2019,3,26,4,18,45,15.8,75,985.4,74,985.9,15.7
1553545185,2019,3,26,4,19,45,15.8,75,985.2,74,985.9,15.7
1553545245,2019,3,26,4,20,45,15.7,75,985.2,74,985.8,15.6
1553545306,2019,3,26,4,21,46,15.7,74,985.3,75,985.9,15.6
1553545369,2019,3,26,4,22,49,15.7,74,985.3,75,985.9,15.6
1553545425,2019,3,26,4,23,45,15.7,74,985.3,75,985.9,15.6
1553545485,2019,3,26,4,24,45,15.7,74,985.3,75,985.9,15.6
1553545486,2019,3,26,4,24,46,,,,,,
1553545547,2019,3,26,4,25,47,15.7,74,985.3,74,984,15.6
1553545606,2019,3,26,4,26,46,15.7,74,985.3,74,983.8,15.6
1553545666,2019,3,26,4,27,46,15.7,74,985.3,74,984,15.6
1553545791,2019,3,26,4,29,51,15.4,74,985.6,74,984.3,15.5
1553545847,2019,3,26,4,30,47,15.4,75,985.2,73,984.1,15.5
1553545906,2019,3,26,4,31,46,15.4,74,986,73,984.1,15.5
1553545966,2019,3,26,4,32,46,15.4,74,985.4,73,984.1,15.5
1553546026,2019,3,26,4,33,46,15.3,74,985.6,73,984,15.5
1553546087,2019,3,26,4,34,47,15.3,74,985.8,72,984.2,15.4
1553546146,2019,3,26,4,35,46,15.3,74,985.6,72,984.2,15.4
1553546206,2019,3,26,4,36,46,15.3,74,985.6,72,984.2,15.5
1553546267,2019,3,26,4,37,47,15.4,74,985.6,72,984.2,15.5
1553546327,2019,3,26,4,38,47,15.4,74,986,72,984.2,15.5
1553546387,2019,3,26,4,39,47,15.4,74,985.8,72,984.5,15.5
1553546447,2019,3,26,4,40,47,15.4,74,985.8,72,984.5,15.5
1553546512,2019,3,26,4,41,52,15.4,74,985.8,72,984.4,15.5
1553546570,2019,3,26,4,42,50,15.5,74,985.6,72,984.2,15.5
1553546628,2019,3,26,4,43,48,15.5,74,985.5,72,984.2,15.5
1553546689,2019,3,26,4,44,49,15.5,74,985.5,72,984.2,15.6
1553546748,2019,3,26,4,45,48,15.5,74,984.9,72,984.2,15.6
1553546808,2019,3,26,4,46,48,15.5,75,985.2,72,984,15.6
1553546875,2019,3,26,4,47,55,15.5,75,985.4,72,984,15.6
1553546928,2019,3,26,4,48,48,15.6,75,985.4,73,984.2,15.6
1553546990,2019,3,26,4,49,50,,,,73,983.9,15.6
1553546991,2019,3,26,4,49,51,15.6,75,984.8,,,
1553547047,2019,3,26,4,50,47,15.6,74,985.5,73,984.1,15.6
1553547108,2019,3,26,4,51,48,,,,73,983.9,15.6
1553547109,2019,3,26,4,51,49,15.7,74,946.1,,,
1553547168,2019,3,26,4,52,48,15.7,74,985.2,73,984.1,15.6
1553547231,2019,3,26,4,53,51,15.7,74,1068.5,73,984.1,15.6
1553547289,2019,3,26,4,54,49,15.7,74,985.2,73,984.1,15.6
1553547348,2019,3,26,4,55,48,15.7,74,985.5,73,983.9,15.6
1553547411,2019,3,26,4,56,51,15.7,74,985,73,984.3,15.6
1553547468,2019,3,26,4,57,48,15.7,74,984.9,73,984,15.6
1553547529,2019,3,26,4,58,49,15.8,74,985.2,74,983.8,15.7
1553547591,2019,3,26,4,59,51,,,,74,983.8,15.6
1553547595,2019,3,26,4,59,55,15.7,74,985.1,,,
1553547649,2019,3,26,5,0,49,15.7,74,985.3,73,983.8,15.6
1553547711,2019,3,26,5,1,51,15.7,74,985.1,73,984.1,15.6
1553547769,2019,3,26,5,2,49,15.7,74,985.6,73,984.1,15.5
1553547830,2019,3,26,5,3,50,15.7,74,985.3,73,984.1,15.5
1553547890,2019,3,26,5,4,50,15.7,74,985.3,73,984.1,15.5
1553547950,2019,3,26,5,5,50,15.7,74,985.1,74,984.2,15.5
1553548009,2019,3,26,5,6,49,15.7,74,975.8,73,984,15.5
1553548069,2019,3,26,5,7,49,15.7,74,985.1,73,984.1,15.6
1553548130,2019,3,26,5,8,50,15.7,74,985.6,74,984.1,15.6
1553548189,2019,3,26,5,9,49,15.7,74,985.4,74,983.9,15.6
1553548250,2019,3,26,5,10,50,15.6,74,985.3,74,984,15.6
1553548310,2019,3,26,5,11,50,15.7,74,984.8,74,983.9,15.6
1553548369,2019,3,26,5,12,49,15.7,74,985.8,74,984.2,15.6
1553548430,2019,3,26,5,13,50,15.7,74,985.6,74,984.1,15.5
1553548490,2019,3,26,5,14,50,15.7,74,985.5,74,984.2,15.5
1553548550,2019,3,26,5,15,50,15.6,74,985.3,74,984,15.5
1553548610,2019,3,26,5,16,50,15.6,75,985.4,74,984.2,15.5
1553548676,2019,3,26,5,17,56,15.6,75,985.8,74,984.2,15.5
1553548731,2019,3,26,5,18,51,15.6,75,985.6,74,984.2,15.5
1553548794,2019,3,26,5,19,54,15.6,75,985.7,74,984.3,15.5
1553548853,2019,3,26,5,20,53,15.6,75,985.6,74,984.3,15.5
1553548911,2019,3,26,5,21,51,15.6,75,985.8,74,984.3,15.5
1553548972,2019,3,26,5,22,52,15.6,75,985.8,74,984.5,15.5
1553549030,2019,3,26,5,23,50,15.6,75,986.1,74,984.3,15.5
1553549097,2019,3,26,5,24,57,15.6,76,986,74,984.3,15.5
1553549151,2019,3,26,5,25,51,15.6,76,986.2,74,984.3,15.6
1553549213,2019,3,26,5,26,53,15.6,76,986.2,75,984,15.6
1553549272,2019,3,26,5,27,52,15.5,76,986,75,984.2,15.6
1553549332,2019,3,26,5,28,52,15.6,76,986,75,984.2,15.6
1553549394,2019,3,26,5,29,54,15.5,76,986,75,984.5,15.5
1553549452,2019,3,26,5,30,52,15.5,76,986,75,984.5,15.5
1553549513,2019,3,26,5,31,53,15.6,76,986.2,75,984.2,15.5
1553549572,2019,3,26,5,32,52,15.6,76,986.2,75,984.2,15.5
1553549636,2019,3,26,5,33,56,15.6,76,986.2,75,984.5,15.5
1553549692,2019,3,26,5,34,52,15.6,76,986.2,75,984.5,15.5
1553549756,2019,3,26,5,35,56,15.6,76,986.2,75,984.5,15.5
1553549812,2019,3,26,5,36,52,15.6,76,986.2,75,984.3,15.5
1553549872,2019,3,26,5,37,52,15.6,76,986.2,75,984.3,15.5
1553549932,2019,3,26,5,38,52,15.6,76,986.2,75,984.5,15.5
1553549998,2019,3,26,5,39,58,15.6,76,986.2,75,984.3,15.6
1553550053,2019,3,26,5,40,53,15.6,76,986.2,75,984.3,15.5
1553550113,2019,3,26,5,41,53,15.6,76,986.2,75,984.3,15.5
1553550177,2019,3,26,5,42,57,15.6,76,986.2,75,984.6,15.5
1553550233,2019,3,26,5,43,53,15.6,76,986.2,75,984.6,15.5
1553550293,2019,3,26,5,44,53,15.6,76,986.2,75,984.6,15.5
1553550353,2019,3,26,5,45,53,15.6,76,986.2,75,984.6,15.5
1553550413,2019,3,26,5,46,53,15.6,76,986.2,75,984.6,15.5
1553550473,2019,3,26,5,47,53,15.6,76,986.2,75,984.7,15.5
1553550534,2019,3,26,5,48,54,15.6,76,986.2,75,984.6,15.5
1553550593,2019,3,26,5,49,53,15.6,76,986.2,75,984.4,15.5
1553550657,2019,3,26,5,50,57,15.6,76,986.2,75,984.6,15.6
1553550713,2019,3,26,5,51,53,15.6,76,986.2,75,984.6,15.6
1553550773,2019,3,26,5,52,53,15.6,76,986.2,75,984.6,15.6
1553550834,2019,3,26,5,53,54,15.6,76,986.2,75,984.6,15.5
1553550902,2019,3,26,5,55,2,15.6,76,986.2,75,984.6,15.5
1553550957,2019,3,26,5,55,57,15.6,76,986.2,75,984.8,15.5
1553551017,2019,3,26,5,56,57,15.5,76,984.9,75,984.6,15.5
1553551074,2019,3,26,5,57,54,15.5,76,984.8,75,984.5,15.6
1553551136,2019,3,26,5,58,56,15.5,76,984.4,76,984.8,15.5
1553551195,2019,3,26,5,59,55,15.5,76,984.4,76,984.5,15.5
1553551254,2019,3,26,6,0,54,15.5,76,984.4,76,984.5,15.5
1553551315,2019,3,26,6,1,55,15.5,76,984.4,76,984.6,15.5
1553551374,2019,3,26,6,2,54,15.5,76,984.4,76,984.5,15.5
1553551435,2019,3,26,6,3,55,15.5,76,984.4,76,406.6,15.5
1553551494,2019,3,26,6,4,54,15.5,76,984.4,76,984.5,15.5
1553551554,2019,3,26,6,5,54,15.5,76,984.4,76,984.8,15.5
1553551615,2019,3,26,6,6,55,15.2,77,985.2,75,984.8,15.5
1553551676,2019,3,26,6,7,56,15.2,77,985,75,984.8,15.5
1553551735,2019,3,26,6,8,55,15.3,77,985,75,984.9,15.5
1553551797,2019,3,26,6,9,57,15.3,76,985,75,985,15.5
1553551855,2019,3,26,6,10,55,15.3,76,984.5,75,984.9,15.5
1553551918,2019,3,26,6,11,58,,,,75,984.9,15.5
1553551924,2019,3,26,6,12,4,15.4,77,975.4,,,
1553551976,2019,3,26,6,12,56,15.4,76,984.9,75,984.7,15.5
1553552041,2019,3,26,6,14,1,15.4,77,985.2,75,984.9,15.5
1553552099,2019,3,26,6,14,59,,,,75,985.1,15.4
1553552103,2019,3,26,6,15,3,15.4,77,985.2,,,
1553552157,2019,3,26,6,15,57,15.4,77,985.3,75,984.9,15.4
1553552160,2019,3,26,6,16,0,,,,,,
1553552217,2019,3,26,6,16,57,15.4,77,985.4,75,985,15.4
1553552276,2019,3,26,6,17,56,15.4,77,985.4,75,985.3,15.3
1553552336,2019,3,26,6,18,56,15.4,77,985,75,985.3,15.4
1553552398,2019,3,26,6,19,58,15.4,77,985.2,75,985.5,15.4
1553552457,2019,3,26,6,20,57,15.4,77,985,76,985.5,15.4
1553552518,2019,3,26,6,21,58,15.4,77,986,76,985.5,15.4
1553552576,2019,3,26,6,22,56,15.4,77,985.3,76,985.3,15.4
1553552637,2019,3,26,6,23,57,15.4,77,985.5,76,985.3,15.4
1553552708,2019,3,26,6,25,8,15.4,77,985.4,76,985.3,15.4
1553552757,2019,3,26,6,25,57,,,,76,985.3,15.4
1553552760,2019,3,26,6,26,0,15.4,77,985.2,,,
1553552818,2019,3,26,6,26,58,15.4,77,985.5,76,985.5,15.4
1553552880,2019,3,26,6,28,0,15.4,78,985.1,76,985.8,15.3
1553552939,2019,3,26,6,28,59,15.3,78,985,76,985.6,15.3
1553552997,2019,3,26,6,29,57,15.3,79,984.8,76,985.8,15.3
1553553057,2019,3,26,6,30,57,15.3,79,985.7,76,985.9,15.3
1553553118,2019,3,26,6,31,58,15.3,79,985.4,76,985.8,15.3
1553553181,2019,3,26,6,33,1,,,,76,985.7,15.4
1553553182,2019,3,26,6,33,2,15.3,79,985.5,,,
1553553238,2019,3,26,6,33,58,15.3,79,922.9,76,985.8,15.4
1553553297,2019,3,26,6,34,57,15.4,79,985.5,76,985.6,15.4
1553553361,2019,3,26,6,36,1,15.4,79,985.2,76,985.8,15.4
1553553417,2019,3,26,6,36,57,15.4,79,985.1,76,985.5,15.4
1553553478,2019,3,26,6,37,58,15.5,79,984.6,77,985.5,15.4
1553553538,2019,3,26,6,38,58,15.5,79,984.8,77,985.5,15.4
1553553602,2019,3,26,6,40,2,15.5,79,985.1,77,985.8,15.4
1553553658,2019,3,26,6,40,58,15.5,79,984.8,77,985.8,15.3
1553553718,2019,3,26,6,41,58,15.5,79,985,77,985.6,15.3
1553553722,2019,3,26,6,42,2,,,,,,
1553553778,2019,3,26,6,42,58,15.5,79,986.8,77,986,15.3
1553553840,2019,3,26,6,44,0,15.4,79,987.1,77,985.8,15.3
1553553899,2019,3,26,6,44,59,15.4,79,987.1,77,985.8,15.4
1553553959,2019,3,26,6,45,59,15.3,78,987.3,77,985.9,15.4
1553554019,2019,3,26,6,46,59,15.1,78,985.5,78,986.1,15.3
1553554081,2019,3,26,6,48,1,14.9,78,985.2,77,985.9,15.3
1553554138,2019,3,26,6,48,58,14.9,78,985.7,76,985.9,15.3
1553554201,2019,3,26,6,50,1,,,,76,986.2,15.3
1553554206,2019,3,26,6,50,6,14.8,78,986,,,
1553554262,2019,3,26,6,51,2,14.9,78,986.1,76,986.2,15.3
1553554321,2019,3,26,6,52,1,14.9,78,986.6,76,986.2,15.3
1553554379,2019,3,26,6,52,59,14.8,79,986.8,76,986.2,15.2
1553554439,2019,3,26,6,53,59,14.7,79,987,76,407,15.3
1553554503,2019,3,26,6,55,3,14.7,79,987.2,76,986,15.3
1553554559,2019,3,26,6,55,59,14.7,79,985,76,986.2,15.3
1553554619,2019,3,26,6,56,59,14.8,78,985.4,75,986.2,15.3
1553554682,2019,3,26,6,58,2,14.9,78,985.2,75,986.2,15.3
1553554739,2019,3,26,6,58,59,14.9,78,985.2,75,986.2,15.3
1553554801,2019,3,26,7,0,1,15,78,985.3,76,986.2,15.3
1553554860,2019,3,26,7,1,0,15.1,78,987.4,76,986.2,15.3
1553554923,2019,3,26,7,2,3,15.1,78,986.9,76,986.4,15.3
1553554980,2019,3,26,7,3,0,15.2,78,986.8,76,986.2,15.2
1553555045,2019,3,26,7,4,5,15.2,77,986.7,76,986.5,15.2
1553555100,2019,3,26,7,5,0,15.1,77,987,76,986.3,15.2
1553555161,2019,3,26,7,6,1,15,77,987,76,986.6,15.2
1553555224,2019,3,26,7,7,4,15.1,77,986.5,76,986.4,15.1
1553555284,2019,3,26,7,8,4,15.1,77,986.8,76,984.8,15.1
1553555340,2019,3,26,7,9,0,15.1,77,986.6,76,984.8,15.1
1553555402,2019,3,26,7,10,2,15,77,986.8,76,985,15.1
1553555461,2019,3,26,7,11,1,15,77,986.8,76,985.1,15.1
1553555524,2019,3,26,7,12,4,15,77,987,76,984.9,15.1
1553555580,2019,3,26,7,13,0,14.9,77,987.3,76,985,15.1
1553555642,2019,3,26,7,14,2,14.9,77,987.1,75,985.4,15.1
1553555701,2019,3,26,7,15,1,14.9,77,987.4,75,985.2,15.1
1553555768,2019,3,26,7,16,8,14.9,76,987,75,985.4,15.1
1553555822,2019,3,26,7,17,2,14.9,76,987.5,75,985.4,15.1
1553555890,2019,3,26,7,18,10,14.8,77,985.8,75,985.4,15.1
1553555942,2019,3,26,7,19,2,14.9,76,985.9,75,985.4,15.1
1553556001,2019,3,26,7,20,1,14.9,76,985.4,75,985.2,15.2
1553556064,2019,3,26,7,21,4,15,76,985.6,75,985.4,15.1
1553556130,2019,3,26,7,22,10,15,76,985.8,75,985.4,15.1
1553556182,2019,3,26,7,23,2,15,76,987,75,985.2,15.1
1553556242,2019,3,26,7,24,2,14.9,75,987.2,75,985.6,15.1
1553556309,2019,3,26,7,25,9,14.8,75,985.4,74,985.3,15.1
1553556367,2019,3,26,7,26,7,14.8,76,985.8,74,985.4,15.1
1553556427,2019,3,26,7,27,7,14.8,75,985.6,74,985.4,15.1
1553556482,2019,3,26,7,28,2,14.8,75,986,74,985.4,15.2
1553556542,2019,3,26,7,29,2,14.8,75,986.1,74,985.3,15.2
1553556603,2019,3,26,7,30,3,14.8,75,985.9,74,985.5,15.2
1553556664,2019,3,26,7,31,4,14.8,75,986,74,985.1,15.2
1553556727,2019,3,26,7,32,7,14.8,74,986.3,73,985.5,15.2
1553556786,2019,3,26,7,33,6,14.8,74,986.1,73,985.3,15.2
1553556847,2019,3,26,7,34,7,14.8,74,986.4,73,985.3,15.2
1553556905,2019,3,26,7,35,5,14.8,74,986.4,73,985.2,15.2
1553556963,2019,3,26,7,36,3,14.8,74,986.4,74,985.2,15.2
1553557027,2019,3,26,7,37,7,14.8,74,986.4,74,985.5,15.2
1553557083,2019,3,26,7,38,3,14.8,74,986.4,74,985.2,15.3
1553557144,2019,3,26,7,39,4,14.8,74,986.4,74,987.1,15.3
1553557212,2019,3,26,7,40,12,14.8,74,986.4,74,987.1,15.3
1553557264,2019,3,26,7,41,4,14.8,74,986.4,73,986.8,15.3
1553557324,2019,3,26,7,42,4,14.8,74,986.4,74,986.9,15.3
1553557386,2019,3,26,7,43,6,14.8,74,986.4,74,986.7,15.3
1553557444,2019,3,26,7,44,4,15.3,74,986.8,74,986.7,15.3
1553557504,2019,3,26,7,45,4,15.3,74,986.9,74,986.7,15.3
1553557564,2019,3,26,7,46,4,15.1,73,986.7,73,986.9,15.3
1553557624,2019,3,26,7,47,4,15.1,73,987,73,986.7,15.3
1553557686,2019,3,26,7,48,6,15.1,73,986.9,73,986.9,15.3
1553557747,2019,3,26,7,49,7,15.1,73,986.9,73,986.9,15.3
1553557805,2019,3,26,7,50,5,15,73,986.8,72,986.9,15.3
1553557864,2019,3,26,7,51,4,14.9,74,987.3,72,987.1,15.3
1553557929,2019,3,26,7,52,9,14.9,74,987.8,73,986.8,15.2
1553557985,2019,3,26,7,53,5,15,74,987.9,73,987.1,15.2
1553558045,2019,3,26,7,54,5,15,74,987.5,73,987,15.2
1553558105,2019,3,26,7,55,5,15.1,75,947.8,73,986.9,15.3
1553558106,2019,3,26,7,55,6,,,,,,
1553558165,2019,3,26,7,56,5,15.2,74,987.1,73,987.2,15.3
1553558231,2019,3,26,7,57,11,15.3,74,987,73,986.9,15.3
